F1 ,F2,F3,F4,F5,F6,F7,F8,F9,Class
619,23,1,19,72,6,10,3,122,Abnormal
543,18,1,18,72,3,6,2,122,Abnormal
613,18,1,18,72,3,6,2,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
524,10,1,15,62,0,0,0,122,Abnormal
534,10,1,15,72,0,0,0,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
512,10,1,15,50,0,0,0,122,Abnormal
499,10,1,15,37,0,0,0,122,Abnormal
624,109,3,52,62,51,88,11,122,Abnormal
695,109,3,52,62,51,88,11,122,Abnormal
571,56,3,21,62,32,38,8,122,Abnormal
642,56,3,21,62,32,38,8,122,Abnormal
564,49,3,20,62,29,34,5,122,Abnormal
635,49,3,20,62,29,34,5,122,Abnormal
524,10,1,15,62,0,0,0,122,Abnormal
789,271,13,57,65,179,221,40,122,Abnormal
861,271,13,57,65,179,221,40,122,Abnormal
817,299,13,63,65,196,244,45,122,Abnormal
889,299,13,63,65,196,244,45,122,Abnormal
807,289,13,56,65,197,238,41,122,Abnormal
879,289,13,56,65,197,238,41,122,Abnormal
597,81,1,38,63,31,54,17,122,Abnormal
668,81,1,38,63,31,54,17,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
526,10,1,15,64,0,0,0,126,Abnormal
550,10,1,15,88,0,0,0,122,Abnormal
517,10,1,15,55,0,0,0,122,Abnormal
785,268,13,69,64,167,221,37,122,Abnormal
857,268,13,69,64,167,221,37,122,Abnormal
824,307,13,94,64,179,258,39,122,Abnormal
896,307,13,94,64,179,258,39,122,Abnormal
770,253,13,63,64,161,209,34,122,Abnormal
842,253,13,63,64,161,209,34,122,Abnormal
770,253,13,62,64,163,210,33,122,Abnormal
842,253,13,62,64,163,210,33,122,Abnormal
521,10,1,15,59,0,0,0,122,Abnormal
529,10,1,15,67,0,0,0,122,Abnormal
517,10,1,15,55,0,0,0,122,Abnormal
525,10,1,15,63,0,0,0,122,Abnormal
541,10,1,15,79,0,0,0,122,Abnormal
531,10,1,15,69,0,0,0,122,Abnormal
532,10,1,15,70,0,0,0,122,Abnormal
522,10,1,15,60,0,0,0,122,Abnormal
553,10,1,15,91,0,0,0,122,Abnormal
556,10,1,15,94,0,0,0,122,Abnormal
513,10,1,15,51,0,0,0,122,Abnormal
600,84,5,23,63,50,58,16,122,Abnormal
671,84,5,23,63,50,58,16,122,Abnormal
600,84,5,23,63,52,60,14,122,Abnormal
671,84,5,23,63,52,60,14,122,Abnormal
601,85,5,24,63,51,60,15,122,Abnormal
672,85,5,24,63,51,60,15,122,Abnormal
591,71,5,17,67,49,51,10,122,Abnormal
662,71,5,17,67,49,51,10,122,Abnormal
590,70,5,16,67,50,51,9,122,Abnormal
661,70,5,16,67,50,51,9,122,Abnormal
543,18,1,18,72,3,6,2,122,Abnormal
613,18,1,18,72,3,6,2,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
643,127,1,55,63,51,91,26,122,Abnormal
715,127,1,55,63,51,91,26,122,Abnormal
645,129,1,61,63,58,104,15,122,Abnormal
717,129,1,61,63,58,104,15,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
564,49,3,20,62,28,33,6,122,Abnormal
635,49,3,20,62,28,33,6,122,Abnormal
566,51,3,21,62,29,35,6,122,Abnormal
637,51,3,21,62,29,35,6,122,Abnormal
564,49,3,20,62,29,34,5,122,Abnormal
635,49,3,20,62,29,34,5,122,Abnormal
526,10,1,15,64,0,0,0,126,Abnormal
810,292,13,67,65,189,241,41,122,Abnormal
882,292,13,67,65,189,241,41,122,Abnormal
780,262,13,57,65,175,217,35,122,Abnormal
852,262,13,57,65,175,217,35,122,Abnormal
789,271,13,56,65,186,227,34,122,Abnormal
861,271,13,56,65,186,227,34,122,Abnormal
615,99,1,50,63,42,77,12,122,Abnormal
686,99,1,50,63,42,77,12,122,Abnormal
532,16,1,17,63,2,4,2,122,Abnormal
602,16,1,17,63,2,4,2,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
527,10,1,15,65,0,0,0,122,Abnormal
547,10,1,15,85,0,0,0,122,Abnormal
543,10,1,15,81,0,0,0,122,Abnormal
529,10,1,15,67,0,0,0,122,Abnormal
782,265,13,55,64,176,216,39,122,Abnormal
854,265,13,55,64,176,216,39,122,Abnormal
778,261,13,52,64,176,213,38,122,Abnormal
850,261,13,52,64,176,213,38,122,Abnormal
499,10,1,15,37,0,0,0,122,Abnormal
545,10,1,15,83,0,0,0,122,Abnormal
584,68,5,25,63,37,47,11,122,Abnormal
655,68,5,25,63,37,47,11,122,Abnormal
600,84,5,23,63,52,60,14,122,Abnormal
671,84,5,23,63,52,60,14,122,Abnormal
599,83,5,23,63,52,60,13,122,Abnormal
670,83,5,23,63,52,60,13,122,Abnormal
518,10,1,15,56,0,0,0,122,Abnormal
508,10,1,15,46,0,0,0,122,Abnormal
661,141,5,57,67,71,113,18,122,Abnormal
733,141,5,57,67,71,113,18,122,Abnormal
594,74,5,17,67,52,54,10,122,Abnormal
665,74,5,17,67,52,54,10,122,Abnormal
592,72,5,16,67,52,53,9,122,Abnormal
663,72,5,16,67,52,53,9,122,Abnormal
533,10,1,15,71,0,0,0,122,Abnormal
624,99,1,43,72,48,76,13,122,Abnormal
695,99,1,43,72,48,76,13,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
502,10,1,15,40,0,0,0,122,Abnormal
571,56,3,21,62,32,38,8,122,Abnormal
642,56,3,21,62,32,38,8,122,Abnormal
569,54,3,20,62,32,37,7,122,Abnormal
640,54,3,20,62,32,37,7,122,Abnormal
796,278,13,55,65,186,226,42,122,Abnormal
868,278,13,55,65,186,226,42,122,Abnormal
794,276,13,53,65,187,225,41,122,Abnormal
866,276,13,53,65,187,225,41,122,Abnormal
526,10,1,15,64,0,0,0,122,Abnormal
584,68,1,30,63,30,45,13,122,Abnormal
655,68,1,30,63,30,45,13,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
548,10,1,15,86,0,0,0,122,Abnormal
557,10,1,15,95,0,0,0,122,Abnormal
516,10,1,15,54,0,0,0,122,Abnormal
548,10,1,15,86,0,0,0,122,Abnormal
859,342,13,86,64,204,275,57,122,Abnormal
931,342,13,86,64,204,275,57,122,Abnormal
774,257,13,40,64,185,210,37,122,Abnormal
846,257,13,40,64,185,210,37,122,Abnormal
784,267,13,52,64,183,220,37,122,Abnormal
856,267,13,52,64,183,220,37,122,Abnormal
786,269,13,52,64,186,223,36,122,Abnormal
858,269,13,52,64,186,223,36,122,Abnormal
528,10,1,15,66,0,0,0,122,Abnormal
604,88,5,26,63,51,62,16,122,Abnormal
675,88,5,26,63,51,62,16,122,Abnormal
602,86,5,25,63,51,61,15,122,Abnormal
673,86,5,25,63,51,61,15,122,Abnormal
544,10,1,15,82,0,0,0,122,Abnormal
652,132,5,48,67,74,107,15,122,Abnormal
724,132,5,48,67,74,107,15,122,Abnormal
596,76,5,19,67,51,55,11,122,Abnormal
667,76,5,19,67,51,55,11,122,Abnormal
539,10,1,15,77,0,0,0,126,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
538,22,1,16,63,9,10,2,122,Abnormal
609,22,1,16,63,9,10,2,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
1253,48,3,20,63,28,33,5,122,Abnormal
584,69,3,22,62,43,50,9,122,Abnormal
655,69,3,22,62,43,50,9,122,Abnormal
564,49,3,20,62,29,34,5,122,Abnormal
635,49,3,20,62,29,34,5,122,Abnormal
855,337,13,69,65,225,279,48,122,Abnormal
927,337,13,69,65,225,279,48,122,Abnormal
795,277,13,62,65,181,228,39,122,Abnormal
867,277,13,62,65,181,228,39,122,Abnormal
792,274,13,58,65,183,226,38,122,Abnormal
864,274,13,58,65,183,226,38,122,Abnormal
524,10,1,15,62,0,0,0,122,Abnormal
595,79,1,51,63,25,61,8,122,Abnormal
666,79,1,51,63,25,61,8,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
543,10,1,15,81,0,0,0,122,Abnormal
517,10,1,15,55,0,0,0,122,Abnormal
769,252,13,59,64,164,208,34,122,Abnormal
841,252,13,59,64,164,208,34,122,Abnormal
768,251,13,58,64,165,208,33,122,Abnormal
840,251,13,58,64,165,208,33,122,Abnormal
769,252,13,59,64,165,209,33,122,Abnormal
841,252,13,59,64,165,209,33,122,Abnormal
540,10,1,15,78,0,0,0,122,Abnormal
551,10,1,15,89,0,0,0,122,Abnormal
535,10,1,15,73,0,0,0,122,Abnormal
526,10,1,15,64,0,0,0,122,Abnormal
665,149,5,56,63,75,116,23,122,Abnormal
737,149,5,56,63,75,116,23,122,Abnormal
620,104,5,36,63,47,68,26,122,Abnormal
691,104,5,36,63,47,68,26,122,Abnormal
594,78,5,22,63,48,55,13,122,Abnormal
665,78,5,22,63,48,55,13,122,Abnormal
632,112,5,35,67,61,81,21,122,Abnormal
704,112,5,35,67,61,81,21,122,Abnormal
600,80,5,22,67,52,59,11,122,Abnormal
671,80,5,22,67,52,59,11,122,Abnormal
591,71,5,19,67,48,52,9,122,Abnormal
662,71,5,19,67,48,52,9,122,Abnormal
605,80,1,31,72,32,48,22,122,Abnormal
676,80,1,31,72,32,48,22,122,Abnormal
543,18,1,18,72,3,6,2,122,Abnormal
613,18,1,18,72,3,6,2,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
535,10,1,15,73,0,0,0,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
1256,51,3,18,63,31,34,7,122,Abnormal
619,104,3,50,62,46,81,13,122,Abnormal
690,104,3,50,62,46,81,13,122,Abnormal
564,49,3,19,62,29,33,6,122,Abnormal
635,49,3,19,62,29,33,6,122,Abnormal
858,340,13,93,65,194,272,58,122,Abnormal
930,340,13,93,65,194,272,58,122,Abnormal
776,258,13,52,65,176,213,35,122,Abnormal
848,258,13,52,65,176,213,35,122,Abnormal
775,257,13,53,65,175,213,34,122,Abnormal
847,257,13,53,65,175,213,34,122,Abnormal
575,59,1,31,63,16,32,17,122,Abnormal
646,59,1,31,63,16,32,17,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
522,10,1,15,60,0,0,0,122,Abnormal
530,10,1,15,68,0,0,0,122,Abnormal
554,10,1,15,92,0,0,0,122,Abnormal
529,10,1,15,67,0,0,0,122,Abnormal
808,291,13,60,64,195,240,41,122,Abnormal
880,291,13,60,64,195,240,41,122,Abnormal
807,290,13,56,64,198,239,41,122,Abnormal
879,290,13,56,64,198,239,41,122,Abnormal
540,10,1,15,78,0,0,0,122,Abnormal
519,10,1,15,57,0,0,0,122,Abnormal
529,10,1,15,67,0,0,0,122,Abnormal
525,10,1,15,63,0,0,0,122,Abnormal
521,10,1,15,59,0,0,0,122,Abnormal
540,10,1,15,78,0,0,0,122,Abnormal
767,251,5,51,63,165,201,40,122,Abnormal
839,251,5,51,63,165,201,40,122,Abnormal
649,133,5,32,63,79,96,27,122,Abnormal
721,133,5,32,63,79,96,27,122,Abnormal
600,84,5,23,63,52,60,14,122,Abnormal
671,84,5,23,63,52,60,14,122,Abnormal
530,10,1,15,68,0,0,0,122,Abnormal
524,10,1,15,62,0,0,0,122,Abnormal
653,133,5,51,67,72,108,15,122,Abnormal
725,133,5,51,67,72,108,15,122,Abnormal
699,179,5,65,67,96,146,23,122,Abnormal
771,179,5,65,67,96,146,23,122,Abnormal
595,75,5,20,67,50,55,10,122,Abnormal
666,75,5,20,67,50,55,10,122,Abnormal
593,73,5,19,67,50,54,9,122,Abnormal
664,73,5,19,67,50,54,9,122,Abnormal
613,88,1,50,72,21,56,22,122,Abnormal
684,88,1,50,72,21,56,22,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
529,10,1,15,67,0,0,0,122,Abnormal
564,48,1,18,63,32,35,3,122,Abnormal
635,48,1,18,63,32,35,3,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
568,53,3,24,62,28,37,6,122,Abnormal
639,53,3,24,62,28,37,6,122,Abnormal
571,56,3,21,62,32,38,8,122,Abnormal
642,56,3,21,62,32,38,8,122,Abnormal
564,49,3,20,62,29,34,5,122,Abnormal
635,49,3,20,62,29,34,5,122,Abnormal
845,327,13,94,65,194,273,44,122,Abnormal
917,327,13,94,65,194,273,44,122,Abnormal
822,304,13,85,65,183,253,41,122,Abnormal
894,304,13,85,65,183,253,41,122,Abnormal
778,260,13,59,65,167,211,39,122,Abnormal
850,260,13,59,65,167,211,39,122,Abnormal
780,262,13,59,65,171,215,37,122,Abnormal
852,262,13,59,65,171,215,37,122,Abnormal
531,10,1,15,69,0,0,0,122,Abnormal
619,103,1,57,63,40,82,11,122,Abnormal
690,103,1,57,63,40,82,11,122,Abnormal
1093,577,1,409,63,61,455,112,122,Abnormal
1165,577,1,409,63,61,455,112,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
529,10,1,15,67,0,0,0,122,Abnormal
511,10,1,15,49,0,0,0,122,Abnormal
526,10,1,15,64,0,0,0,122,Abnormal
510,10,1,15,48,0,0,0,122,Abnormal
790,273,13,52,64,187,224,39,122,Abnormal
862,273,13,52,64,187,224,39,122,Abnormal
791,274,13,53,64,187,225,39,122,Abnormal
863,274,13,53,64,187,225,39,122,Abnormal
510,10,1,15,48,0,0,0,122,Abnormal
520,10,1,15,58,0,0,0,122,Abnormal
512,10,1,15,50,0,0,0,122,Abnormal
553,10,1,15,91,0,0,0,122,Abnormal
533,10,1,15,71,0,0,0,122,Abnormal
645,129,5,48,63,69,102,17,122,Abnormal
717,129,5,48,63,69,102,17,122,Abnormal
581,65,5,22,63,37,44,11,122,Abnormal
652,65,5,22,63,37,44,11,122,Abnormal
599,83,5,22,63,52,59,14,122,Abnormal
670,83,5,22,63,52,59,14,122,Abnormal
597,77,5,18,67,53,56,11,122,Abnormal
668,77,5,18,67,53,56,11,122,Abnormal
594,74,5,17,67,53,55,9,122,Abnormal
665,74,5,17,67,53,55,9,122,Abnormal
530,10,1,15,68,0,0,0,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
520,10,1,15,58,0,0,0,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
582,67,3,31,62,27,43,14,122,Abnormal
653,67,3,31,62,27,43,14,122,Abnormal
571,56,3,21,62,32,38,8,122,Abnormal
642,56,3,21,62,32,38,8,122,Abnormal
569,54,3,20,62,32,37,7,122,Abnormal
640,54,3,20,62,32,37,7,122,Abnormal
789,271,13,59,65,180,224,37,122,Abnormal
861,271,13,59,65,180,224,37,122,Abnormal
788,270,13,58,65,183,226,34,122,Abnormal
860,270,13,58,65,183,226,34,122,Abnormal
534,10,1,15,72,0,0,0,122,Abnormal
1134,10,1,15,70,0,0,0,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
539,10,1,15,77,0,0,0,122,Abnormal
524,10,1,15,62,0,0,0,122,Abnormal
508,10,1,15,46,0,0,0,122,Abnormal
538,10,1,15,76,0,0,0,122,Abnormal
502,10,1,15,40,0,0,0,122,Abnormal
864,347,13,92,64,201,278,59,122,Abnormal
936,347,13,92,64,201,278,59,122,Abnormal
793,276,13,56,64,186,227,39,122,Abnormal
865,276,13,56,64,186,227,39,122,Abnormal
781,264,13,52,64,182,219,35,122,Abnormal
853,264,13,52,64,182,219,35,122,Abnormal
545,10,1,15,83,0,0,0,122,Abnormal
530,10,1,15,68,0,0,0,122,Abnormal
545,10,1,15,83,0,0,0,122,Abnormal
516,10,1,15,54,0,0,0,122,Abnormal
524,10,1,15,62,0,0,0,122,Abnormal
654,138,5,54,63,70,109,19,122,Abnormal
726,138,5,54,63,70,109,19,122,Abnormal
596,80,5,23,63,48,56,14,122,Abnormal
667,80,5,23,63,48,56,14,122,Abnormal
594,78,5,22,63,48,55,13,122,Abnormal
665,78,5,22,63,48,55,13,122,Abnormal
667,147,5,48,67,85,118,19,122,Abnormal
739,147,5,48,67,85,118,19,122,Abnormal
592,72,5,22,67,44,51,11,122,Abnormal
663,72,5,22,67,44,51,11,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
539,10,1,15,77,0,0,0,122,Abnormal
510,10,1,15,48,0,0,0,122,Abnormal
620,104,1,47,63,54,86,8,122,Abnormal
691,104,1,47,63,54,86,8,122,Abnormal
601,85,1,30,63,38,53,22,122,Abnormal
672,85,1,30,63,38,53,22,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
1157,10,1,15,68,0,0,0,122,Abnormal
644,129,3,61,62,57,103,16,122,Abnormal
716,129,3,61,62,57,103,16,122,Abnormal
566,51,3,21,62,29,35,6,122,Abnormal
637,51,3,21,62,29,35,6,122,Abnormal
569,54,3,20,62,32,37,7,122,Abnormal
640,54,3,20,62,32,37,7,122,Abnormal
522,10,1,15,60,0,0,0,122,Abnormal
551,10,1,15,89,0,0,0,122,Abnormal
773,255,13,55,65,168,208,37,122,Abnormal
845,255,13,55,65,168,208,37,122,Abnormal
781,263,13,59,65,170,214,39,122,Abnormal
853,263,13,59,65,170,214,39,122,Abnormal
779,261,13,54,65,175,214,37,122,Abnormal
851,261,13,54,65,175,214,37,122,Abnormal
604,88,1,48,63,37,70,8,122,Abnormal
675,88,1,48,63,37,70,8,122,Abnormal
603,87,1,24,63,50,59,18,122,Abnormal
674,87,1,24,63,50,59,18,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
527,10,1,15,65,0,0,0,122,Abnormal
516,10,1,15,54,0,0,0,122,Abnormal
539,10,1,15,77,0,0,0,122,Abnormal
545,10,1,15,83,0,0,0,122,Abnormal
829,312,13,66,64,199,250,52,122,Abnormal
901,312,13,66,64,199,250,52,122,Abnormal
805,288,13,57,64,196,238,40,122,Abnormal
877,288,13,57,64,196,238,40,122,Abnormal
784,267,13,51,64,185,221,36,122,Abnormal
856,267,13,51,64,185,221,36,122,Abnormal
549,10,1,15,87,0,0,0,122,Abnormal
522,10,1,15,60,0,0,0,122,Abnormal
543,10,1,15,81,0,0,0,122,Abnormal
600,84,5,23,63,52,60,14,122,Abnormal
671,84,5,23,63,52,60,14,122,Abnormal
510,10,1,15,48,0,0,0,122,Abnormal
596,76,5,21,67,49,55,11,122,Abnormal
667,76,5,21,67,49,55,11,122,Abnormal
591,71,5,18,67,49,52,9,122,Abnormal
662,71,5,18,67,49,52,9,122,Abnormal
538,10,1,15,76,0,0,0,122,Abnormal
542,17,1,17,72,3,5,2,122,Abnormal
612,17,1,17,72,3,5,2,122,Abnormal
579,54,1,29,72,18,32,12,122,Abnormal
650,54,1,29,72,18,32,12,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
526,10,1,15,64,0,0,0,122,Abnormal
653,138,3,47,62,77,109,19,122,Abnormal
725,138,3,47,62,77,109,19,122,Abnormal
636,121,3,50,62,59,94,17,122,Abnormal
708,121,3,50,62,59,94,17,122,Abnormal
566,51,3,21,62,29,35,6,122,Abnormal
637,51,3,21,62,29,35,6,122,Abnormal
569,54,3,20,62,32,37,7,122,Abnormal
640,54,3,20,62,32,37,7,122,Abnormal
1384,10,1,15,66,0,0,0,122,Abnormal
801,283,13,62,65,185,232,41,122,Abnormal
873,283,13,62,65,185,232,41,122,Abnormal
796,278,13,57,65,186,228,40,122,Abnormal
868,278,13,57,65,186,228,40,122,Abnormal
797,279,13,58,65,186,229,40,122,Abnormal
869,279,13,58,65,186,229,40,122,Abnormal
516,10,1,15,54,0,0,0,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
521,10,1,15,59,0,0,0,122,Abnormal
526,10,1,15,64,0,0,0,122,Abnormal
530,10,1,15,68,0,0,0,122,Abnormal
539,10,1,15,77,0,0,0,122,Abnormal
784,267,13,54,64,179,218,39,122,Abnormal
856,267,13,54,64,179,218,39,122,Abnormal
780,263,13,53,64,177,215,38,122,Abnormal
852,263,13,53,64,177,215,38,122,Abnormal
528,10,1,15,66,0,0,0,122,Abnormal
543,10,1,15,81,0,0,0,122,Abnormal
525,10,1,15,63,0,0,0,122,Abnormal
531,10,1,15,69,0,0,0,126,Abnormal
529,10,1,15,67,0,0,0,122,Abnormal
520,10,1,15,58,0,0,0,122,Abnormal
1173,10,1,15,55,0,0,0,126,Abnormal
600,84,5,23,63,52,60,14,122,Abnormal
671,84,5,23,63,52,60,14,122,Abnormal
598,82,5,22,63,52,59,13,122,Abnormal
669,82,5,22,63,52,59,13,122,Abnormal
598,78,5,20,67,51,56,12,122,Abnormal
669,78,5,20,67,51,56,12,122,Abnormal
596,76,5,19,67,51,55,11,122,Abnormal
667,76,5,19,67,51,55,11,122,Abnormal
530,10,1,15,68,0,0,0,122,Abnormal
615,90,1,57,72,28,70,10,122,Abnormal
686,90,1,57,72,28,70,10,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
511,10,1,15,49,0,0,0,122,Abnormal
605,89,1,30,63,46,61,18,122,Abnormal
676,89,1,30,63,46,61,18,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
534,10,1,15,72,0,0,0,122,Abnormal
588,73,3,21,62,46,52,11,122,Abnormal
659,73,3,21,62,46,52,11,122,Abnormal
565,50,3,20,62,29,34,6,122,Abnormal
636,50,3,20,62,29,34,6,122,Abnormal
568,53,3,19,62,32,36,7,122,Abnormal
639,53,3,19,62,32,36,7,122,Abnormal
510,10,1,15,48,0,0,0,122,Abnormal
773,255,13,60,65,163,208,37,122,Abnormal
845,255,13,60,65,163,208,37,122,Abnormal
775,257,13,59,65,169,213,34,122,Abnormal
847,257,13,59,65,169,213,34,122,Abnormal
546,30,1,17,63,15,17,3,122,Abnormal
617,30,1,17,63,15,17,3,122,Abnormal
575,59,1,31,63,16,32,17,122,Abnormal
646,59,1,31,63,16,32,17,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
518,10,1,15,56,0,0,0,122,Abnormal
530,10,1,15,68,0,0,0,122,Abnormal
509,10,1,15,47,0,0,0,122,Abnormal
797,280,13,62,64,181,228,42,122,Abnormal
869,280,13,62,64,181,228,42,122,Abnormal
784,267,13,53,64,180,218,39,122,Abnormal
856,267,13,53,64,180,218,39,122,Abnormal
778,261,13,52,64,179,216,35,122,Abnormal
850,261,13,52,64,179,216,35,122,Abnormal
541,10,1,15,79,0,0,0,122,Abnormal
516,10,1,15,54,0,0,0,126,Abnormal
539,10,1,15,77,0,0,0,122,Abnormal
520,10,1,15,58,0,0,0,122,Abnormal
596,80,5,23,63,48,56,14,122,Abnormal
667,80,5,23,63,48,56,14,122,Abnormal
594,78,5,22,63,48,55,13,122,Abnormal
665,78,5,22,63,48,55,13,122,Abnormal
635,115,5,32,67,67,84,21,122,Abnormal
707,115,5,32,67,67,84,21,122,Abnormal
596,76,5,18,67,53,56,10,122,Abnormal
667,76,5,18,67,53,56,10,122,Abnormal
592,72,5,16,67,52,53,9,122,Abnormal
663,72,5,16,67,52,53,9,122,Abnormal
502,10,1,15,40,0,0,0,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
499,10,1,15,37,0,0,0,126,Abnormal
643,127,1,55,63,51,91,26,122,Abnormal
715,127,1,55,63,51,91,26,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
615,100,3,52,62,42,79,11,122,Abnormal
686,100,3,52,62,42,79,11,122,Abnormal
571,56,3,21,62,32,38,8,122,Abnormal
642,56,3,21,62,32,38,8,122,Abnormal
569,54,3,20,62,32,37,7,122,Abnormal
640,54,3,20,62,32,37,7,122,Abnormal
798,280,13,61,65,183,229,41,122,Abnormal
870,280,13,61,65,183,229,41,122,Abnormal
778,260,13,59,65,168,212,38,122,Abnormal
850,260,13,59,65,168,212,38,122,Abnormal
778,260,13,59,65,169,213,37,122,Abnormal
850,260,13,59,65,169,213,37,122,Abnormal
548,32,1,19,63,15,19,3,122,Abnormal
619,32,1,19,63,15,19,3,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
558,10,1,15,96,0,0,0,122,Abnormal
563,10,1,15,101,0,0,0,122,Abnormal
779,262,13,58,64,175,218,34,122,Abnormal
851,262,13,58,64,175,218,34,122,Abnormal
850,333,13,73,64,220,278,45,122,Abnormal
922,333,13,73,64,220,278,45,122,Abnormal
773,256,13,55,64,172,212,34,122,Abnormal
845,256,13,55,64,172,212,34,122,Abnormal
775,258,13,54,64,176,215,33,122,Abnormal
847,258,13,54,64,176,215,33,122,Abnormal
530,10,1,15,68,0,0,0,122,Abnormal
522,10,1,15,60,0,0,0,122,Abnormal
529,10,1,15,67,0,0,0,122,Abnormal
526,10,1,15,64,0,0,0,122,Abnormal
610,94,5,28,63,54,67,17,122,Abnormal
681,94,5,28,63,54,67,17,122,Abnormal
603,87,5,25,63,51,61,16,122,Abnormal
674,87,5,25,63,51,61,16,122,Abnormal
602,86,5,25,63,51,61,15,122,Abnormal
673,86,5,25,63,51,61,15,122,Abnormal
601,81,5,23,67,52,60,11,122,Abnormal
672,81,5,23,67,52,60,11,122,Abnormal
598,78,5,21,67,51,57,11,122,Abnormal
669,78,5,21,67,51,57,11,122,Abnormal
1130,10,1,15,71,0,0,0,122,Abnormal
600,75,1,48,72,25,58,7,122,Abnormal
671,75,1,48,72,25,58,7,122,Abnormal
601,85,1,30,63,38,53,22,122,Abnormal
672,85,1,30,63,38,53,22,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
521,10,1,15,59,0,0,0,122,Abnormal
579,64,3,27,62,33,45,9,122,Abnormal
650,64,3,27,62,33,45,9,122,Abnormal
571,56,3,21,62,32,38,8,122,Abnormal
642,56,3,21,62,32,38,8,122,Abnormal
564,49,3,20,62,29,34,5,122,Abnormal
635,49,3,20,62,29,34,5,122,Abnormal
548,10,1,15,86,0,0,0,122,Abnormal
792,274,13,59,65,179,223,41,122,Abnormal
864,274,13,59,65,179,223,41,122,Abnormal
789,271,13,58,65,178,221,40,122,Abnormal
861,271,13,58,65,178,221,40,122,Abnormal
548,32,1,19,63,15,19,3,122,Abnormal
619,32,1,19,63,15,19,3,122,Abnormal
699,183,1,45,63,115,145,28,122,Abnormal
771,183,1,45,63,115,145,28,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
518,10,1,15,56,0,0,0,122,Abnormal
